review_id,app_id,review_text,label
138127647,1159690,"This is a review of Voidtrain playing as a Solo who has gone in absolutely blind


I saw this game on sale, so I grabbed it. Seemed like a fun concept.

I'm pleasantly surprised. It is a rather fun game to vibe out to, however there a few things that I feel can be improved on, but that's to be expected from an Early Access Game.

Its got a really really unique world. It makes me think of the hollow Earth Theory. However, I think this is kind of what harms the game. Again, this may be fleshed out in the updates, I feel like this game is about a mile long, but an inch deep. They have a very unique setting, a very unique idea, and I feel like there needs to be a bit more emphasis put into deepening the environment.

The pacing can be a bit strange for some who are used to games like Rust. You go through the void on your train, grab resources to build up your armory on your train, then go out and shoot dudes at various stations the train stops at (which, again, need some variation, but early access). It may seem mundane, but compare it to something like Rust where you can hit a point where you just sorta find yourself not really wanting to do much else after collecting goods, building a giant house, and getting more resources than you can possibly know what to do with. There seems to be always something to be working on in this game. Im about 8-ish hours in, and I still feel like I am not established, which I find great. You never feel like ""Wow, what the heck am I gonna do with all this material"". You are always going to be needed to grab material from the void.

And that's where it may be a bit of a division among people. The resource gathering is interesting. You are tied to your train, you venture out and physically grab items. Or you use a short range grappling gun to get the resources. That's the main source of resource gathering. You cannot seek out and grab exactly what you need, however there is a way to influence how the void supplies the materials (which is introduced a bit later than I feel it should be).

Combat is serviceable. Its nothing groundbreaking. You go to a station, 10 or so dudes roll out, you shoot them, and move on. The game has mechanics to build your own gun using prefab parts and it feels like there is a ton of depth that can be added here, but the combat just feels too generic for me to really bother. I only really found myself optimizing my guns like once, and I LOVE customizing guns as much as possible in games. The combat feels like it's missing some weight to it. It feels like I'm just popping guys in a moving shooting gallery. As far as AI goes, they do tend to try to use cover and flank, so I don't think it's too bad on that front.     

I believe that this game has potential. I am enjoying it more than Raft (A comparison I see a lot). It obviously has the issues that an early access game would have (hitboxes to pick up items being really annoying, the enemies on the void just getting stuck on the train, not a ton of variety in environment), but I think as it develops, it'll come into something great.",1
138128055,1730250,"As others have said it's a lot like Dorfromantik, however that one was a little too hard for me personally and I've been wanting a game exactly like this for months. So if you're also looking for something in the same style but more casual then this game is awesome. I love the animals hidden around too, it's such a cute little cherry on top. I haven't quite complete it yet but I think there's a lot of replay-ability here even once you do, and of course creative mode if you like that type of thing. Overall really fun to pick up for a couple hours when you need a break from whatever.",1
138127323,2167550,"I was lucky enough to have a friend in the Adult World Gamers Group to send me a copy of this game, first all I wanted to give him a shout out for doing so.  It was very nice.   And from this quick review I am going to make after just over 2 hours played I think I can very safely so that this is a great game for those people like myself that enjoy games in the vein of Slay the Spire.

This is an initial run review.  I will as usual try to come back and update the game after I have more hours invested.

First off the quick blurb about the game is it follows pretty much the same general game play as Slay the Spire and other similar games that came after StS.  In this case it is most likely my favorite StS clone.   If you don't know how StS works, I will tell you from the viewpoint of Creeping Deck.

You have a map that runs up a vertical ladder of sorts.  You can at certain points change the direction of the way up the map you are going, but usually it is best to look at the map to see what all you want.  Do you feel brave and want to try to fight you way mostly to the top to reach the current Temple (level's) Big Bad or do you want to plot a way that gives you more treasure or maybe more places to rest.   Pretty much the same way you do in StS, but Creeping Deck offers a map with more routes to choose from.

As you progress you will earn different types of currency, gold, a type of shards and one other type I can't recall what it is called.  As you progress you will earn these currencies, though depending on the rate you may earn more or less.  Along the way you will often be at a crossroads where you have to make a choice if you want to trade gold for a new artifact or potion, or if you want to loose a card to do so.   The part in this is you will not know exactly what artifact you are getting though if you choose to trade a card for it, you do have the choice of what card to use to trade for the artifact.

Of course if you hit a treasure spot you may just get a chest with x amount of currency inside.  Depending the route you go you may have more or only one campfire stop (rest stop)  I can't recall the name in the game, but this is like StS where you can rest to restore a bit of lost XP, or if you have unlocked via progression you can boost cards or get new artifacts (I believe that is true on the artifacts but I haven't unlocked that yet).

Like StS you start off with a choice at the start of each temple, it might be to have X amount of shields or health that you can pick from for example.  This will work for good or bad synergy wise as I found out in my run tonight.  Example, I had an artifact that gives you a shield when you used a skill (skills are what you pick at the start of the run, could be like in this case that I had a skill to heal for 2 action points, one of the artifacts that I had would give me a slight shield when I used said skill.

I had little trouble beating the first boss as the game is straight forward, but going to the next temple I got in a bind that I could due to my artifact selection.   In this particular case the mob I was up against would curse you (similar to StS) where cards become wasted cards, luckily in this case they didn't do me direct damage but they had fade that meant when I used them they go to a discard pile, not to be pulled from again.  The particular mob I was dealing with not only was turning two of my cards to be unusable pretty much every turn but every few turns it would cast a heal on itself.   Now this most likely wouldn't have been as big of problem, but I had an artifact that gives you a 50% change for a ""fade"" card not to be discarded.  So I had a shield and heal where the mob couldn't do any direct damage that I couldn't out heal, but was slowly turning my deck into a waste.   

Luckily I got an upper hand as I finally ran into a number of cards that hadn't been flipped on me, and was able to barely get the mob killed before I was completely out of cards that where usable.   I didn't run into that but I assume once that happens and your deck is completely in the discard (fade pile) that it's game over.   If that's not the case I would have been stuck just healing and in a endless loop.

After you beat a temple's boss you go to a village where you can use your various currencies to buy artifacts, skill boost, and other progression abilities and tools like unlocking more a larger health pool, unlock the ability to forge cards when at a rest stop and so on.   This  is a bit more interesting in my option that StS's way of progression because there are a lot of things to choose from and like I said you want to synergize your artifacts along with your skill in the best possible manner.

At that point once you are done, you can progress to the next temple.   With that you face more mobs, treasures and chances for currency to use as well.

I have yet to try the game on my Steam Deck, so I can't comment on if it is playable yet or not on the deck.  I don't see any reason it wouldn't be until I try I am just guessing that it should work.   It worked flawlessly on my desktop rig.

Before I go into the Pros/Cons I like to give a quick rundown of the system I played on.  I played on an i5-7400 @ 3Ghz, 16GB Ram, Solid State Drive and a Nvidia GeForce GTX 1060.   So by no means a top of the line system anymore, but as I said it ran flawless.  Zero CTD (Crash to Desktops) or any other issues I could see.  The game is a bit more graphically intensive problem than StS due to the quality of textures for the mobs, but since the game is a Turn-Based game, you are not really going to be too concerned with the FPS.  I never had anything remotely that appeared to be a lockup or freeze.

So now the Pros/Cons:

Pros:
1) The game is stable already this soon into Early Access.  Balancing seems to be good as I had some rough but fair fights.  Yes I did have the one battle that took longer than I wanted but it was not the fault of the game design, but me not being prepared for the type of battle I ran into and having a complete wrong set of artifacts to compensate. 

2) If you have played games similar to Slay the Spire, you will feel right at home.  As mentioned there are a few difference here and there but the general flow are the same.  However Creeping Deck has more route options and seems to have a much more in depth progression system.

3) While I was lucky enough to have a friend purchase the game for me, I can easily say that I wouldn't have a moment's question about the asking price based on what I found playing the game.  It is a perfect price point for a game that is very re-playable.

Cons:
1)  Not a Con really, but if you don't like playing games with too similar of game loop, then I would say if you don't have Slay the Spire already it be a bit hard to know which to buy.  StS has years under it's belt and Creeping Deck is fresh into Early Access.  Personally though like I said, I feel that they are both unique enough from each other to make owing both a idea situation.

2) As mentioned it is easy to pick a wrong synergy between skills and trinkets but that is part of the fun as well.   The ability to experiment the best load out is a strong suit in my case, but others might not like that it is in true Roguelite fashion a game that can and will let you set yourself up to fail if you are not careful or get greedy.   Of course for most people like me this is a strong point, but I know a good deal of people don't like to run into a ""Kobayashi Maru"" or for you non-treckies out there, a no-win situation no matter how well you play.  This isn't a game where skill will always save you.

[h1] [b][url=https://store.steampowered.com/curator/26335619-Adult-World-Gamers/]
You like this Review? You want more? Visit and follow our AWG Curator! You`re always welcome. We do not bite.  Well maybe a small nibble every now and then, but nothing too bad.   
[/url]  [/b] [/h1]",1
138279273,2128270,"Fun game.  Even though it is early access it is stable and has a lot of skills to play around with and enemies to defeat.  

The game's unique feature is that you don't 'cast spells' but rather spells/skills are effects that are triggered by attacking, moving or standing still.  It works surprisingly well and keeps the game simple and fast-paced.  Be sure to check out the 'guide' section when you first start playing to understand the triggers.

Each game is quite quick and a full run can be completed within an hour.  The user interface is well done with text colouring and information on hovering.  The graphics are simple with pixel art but coloured well and clear.  The sounds and music are limited but it does have a catchy little tune that plays in the background.

Damage can be very spiky, especially on the higher difficulty levels - sometimes something will do 20 damage, then next turn will do 120 damage.  If you don't have much resistance to a particular element and you don't manage to dodge then you'll die quickly.  It can be hard getting resistances up for everything.

I'm looking forward to seeing how the game progresses throughout early access.",1
138250834,2369390,"I cannot recommend this game for purchase because I did not like it for the following reasons:
1. An empty, lifeless world, it is extremely uninteresting to explore it.
2. Idiot gameplay decisions, in the form of an uncomfortable viewing angle of 51, when driving, swimming, and other actions. Lack of normal saves, but only autosave, which does not always save the process. It’s even easier not to use transport at all, but to assemble a parkour set and run at the speed of transport. Annoying helicopter bosses.
3. Idiots are the main characters, for example, a black man who almost undermined the main character, a psychopath man, an alcoholic man, a cuckold man, all the men in this game are some kind of inferior morons, and only women are strong and independent.
4. A bunch of paid DLS that should have been free. I think it's bad manners to sell a suit for money.
5. The women in this game look and act like men. The game takes place on a tropical island, but there is not even a fuскing swimsuit for the main character to take pictures of her in photo mode, it's very sad.

Я не могу порекомедовать эту игру к покупке потому-что она мне не понравилась по следующим причинам:
1. Пустой, безжизненный мир, исследовать его крайне не интересно.
2. Идиoтские геймпленые решения, в виде некомфортного угла обзора 51, при езде, плавании, и прочих действия. Отсутвие нормальных сохранений, а только автосохранение, которе не всегда сохраняет процесс. Еще проще вообще не пользоваться транспортом, а собрать сет паркура, и бегать на скорости транспорта. Назойливые боссы вертолеты. 
3. Идиoты главные герои, например негр котрый четь не подорвал главного героя, психопат мужик, алкаш мужик, куколд мужик, все мужчины в этой игре какие-то неполноценные дебилы, и только женщины сильные и независимые. 
4. Куча платного ДЛС, котрый должен был быть бесплатным. Считаю что это моветон продавать костюм за деньги.
5. Женщины в этой игре выглядят и ведут себя как мужики. Игра происходит на тропическом острове, но тут даже нет сраного купальника для главной героини, чтобы можно было ее пофотографировать в фоторежиме, это очень грустно.",0
138250823,2369390,"after almost an hour of gameplay fps drops to almost 30
have to restart to fix that issue everytime.",0
138250867,2369390,"Hello! And welcome to the Los Pollos Hermanos family. My name is Gustavo, but you can call me ""Gus"". I am thrilled that you'll be joining our team. Each and every day, we serve our customers exceptional food, with impecable service. We take pride in everything that we do. And after this 10 week online seminar, I'm sure you'll fit right in. I like to think I see things in people. To begin, I'd like to talk about the cornerstone of the Los Pollos Hermanos brand. Communication. As an employee of Los Pollos Hermanos, you set the tone for the entire dining experience. Be mindful of what your words, and behavior communicate to our guests. Always be aware of your posture, remember to stand up straight. Your customers and your back will thank you for it. Put effort into your appearance, all employees are required to dress appropriately. Keep your uniform clean, and pressed. If you want respect, you must look respectable. Speak in complete sentences, we never use one word greetings like ""Hey"" or ""Yeah?"" Always make eye contact, and finally, whenever you're with a customer or not, remain composed. Inside, you can be thinking about your homework, or friends, or your side business, but no one should ever know it. Because at Los Pollos Hermanos, someone... Is always watching. So dont forget to smile! Thats all for today, see you next time when we'll be discussing cleanliness.",1
138250989,2369390,"It's kind of fun. 
For 15 euros, I really don't have a problem with it. The game runs well and you can have a lot of fun. 

Graphics - TAA sucks, the game looks very blurry. Don't even turn on FSR 1.0. Raytracing is useless in every game for me, it just eats up FPS. 

The environment of Cuba is really nice. This game is the actual representation of our Culture. NPCs screaming “pinga” or “asere” let’s you know that Ubisoft really invested time investigating the culture and the little details of our nation. Also the buildings, the country side, the vehicles, the characters. 

You can do the missions your way, like take a tank and destroy everything or go stealthy.  It's fun 

The story at the beginning is good, but then it gets pretty bad/uninteresting. Just skip something here and there 

For three 15 euro ( basic version ) it's good, but I wouldn't give full price for it. Basically the gameplay hasn't changed much. Just maybe the skills have been washed away 
",1
138092877,1742020,"very fun , waifu gelud cuma kurang main chara kurang banyak aja daripada supportnya",1
138091990,2311190,1,0
138092804,2311190,how the fuck is this game similar to resident evil village?,0
138275039,1940340,,1
138274334,2400880,First of all.  Before playing the game.  Do not touch the resolution.  It will make it so the entire screen is messed up.  My friend has a wide monitor and he cannot see any of the menu options.  If you change it to change it back you have to randomly click on the screen to find the invisible menu options to change it back.  I understand this game is early access but I have never seen a menu so poorly optimized that you cant start the game.  As im writing this he fixed it but had to change his monitor to fix it.  Update.  The game is garbage.  Movement is janky and we were laughing at the game so much that we missed a few of the jump scares.,0
138273531,1742020,Waiting for A-chan to be (fully) playable,1
138092804,2311190,how the fuck is this game similar to resident evil village?,0
138251909,2349830,"A little jank but lots of fun trying to find optimal builds. The inventory management sets this game apart from other survivor games and it's immensely satisfying to neatly assemble your ideal load-out. Also, there exists a soft-mechanic where you can better distribute your item cooldowns by dragging them out of and back into your inventory which adds some additional depth. There's no never-ending list of achievements and unlockables so you can experience the game in its entirety in a few hours. If we come together as a community and collectively harass the dev enough we can get him to do a balance patch when he's less burnt out from the release crunch.",1
138252020,2369390,"I had a lot of fun with farcry 5, I got a few hours into this and nothing really fun has happened other than a couple of moments in firefights, but even that just felt off. I'm not sure if I'll try to keep playing but right now I wish I would have saved the $15. Just felt lifeless and clunky.",0
138251304,2369390,Do you memby far cry 2? you should play that instead,0
138252210,2369390,"You couldn't live with your own failure, where did that bring you? Back to me",1
138252465,2369390,gud,1
138351656,1383370,"Welcome to The Poor Man's Witcher 3!

I joke but you'll immediately see the similarities between the two games. Go into the menu options alone and you'll see it. All the way down to eating food when fighting to heal yourself to battle random trolls who like to cause mischief. So that was a bit distracting as I was playing because this game is no where near as good as Witcher 2 or 3 and yet they are charging the same price as Witcher 2. 20 dollars.

So that's also a bit distracting. Since I kept getting reminded at every turn about Witcher 3 all it did was make me feel like I was playing a crappy game.

But the truth is, this game is painfully average. It doesn't do anything very well but it doesn't really fail either. As an Early Access game its about what I expected. But normally I can get through all of that as long as the story or gameplay is solid. 
Here, the gameplay is awkward and the story is boring and bland. The only thing unique about this game is its tribalistic setting.

I don't wanna give it a thumbs down because technically it's not awful. And since there is no neutral button I'll give it a thumbs up. It never crashed, it never broke or froze on me. It has plenty of content and it operates well enough.

Just know going into this game that it clearly needs a lot of work. The gameplay needs to be more fluid, the sound effects need to be adjusted, they desperately need to add more voice actors to their roster and they need to get that lighting down. At times it looks great and at others it's nearly blinding me. Also maybe add some bolder lines separating things because a lot of things were blending together making it hard to make certain things out. Add some hit detection during combat, add some more combat mechanics like making it possible to hit enemies even if they're not targeted, get rid of that framerate dropping and you'll actually be a decent enough game. But that story was boring, the writing sub-par and overall the gameplay and the journey I just went on was very average and not very interesting.

If you'd like a more in depth look at the game then please check out the video on my YouTube Channel (link below).

https://www.youtube.com/watch?v=0WATWLS_Ehg

Otherwise thanks for reading and I hope I managed to help some of you out there to spend your money wisely.",1
138127105,1159690,I'm having fun,1
138126927,1159690,It's got some issues but it's playable.,1
138127279,1159690,,1
138127541,1159690,"Good base gameplay loop and concept, needs a lot of work and polish on mostly everything.
Give it a few years, might be good then.",0
138254513,2369390,"Its just so good , if you're conflicted about buying it you definitely should, especially if you like the just cause series, it gives off just cause vibes 100% recommend",1
138254861,2369390,Amazing. Download the Mod Installer/Libertad Mod and thank me later.,1
138255075,2369390,yews,1
138127704,1940340,"I would take every review for this game with a grain of salt (including mine) as people with many hours have likely not played much with all the updates and people forming first impressions haven't reached the ""end game"" yet. Having said that:

To me, the game feels like a fantastic sequel to DD1 in every possible way, with many people's pain points from the first game (overwhelming town, roster, and mission choice management. RNG) while still capturing the feel of the first game, while also innovating in unique ways. I love this game, and I love DD1 (I have several hundred hours in it) and while they are both different games, they are both OUTSTANDING games.",1
138127743,1940340,"Red hook did it again by making another masterpiece. To those who are saying this isn't darkest dungeon, That's the point. it's same universe and characters but the gameplay is very different I Commend red hook for creating a refreshing experience.",1
138127766,1940340,"Great execution of a HP Lovecraft Rougelike sequel!

DD2 is a great, the game feels like I’m trying to open the hellraiser cube with my tendrils. It brings a fresh new playstyle, with new mechanics, travel style and new enemies. It may be a sadistic cruel game, but to me that’s what makes it fun. 

Modern games are generally two easy you get shot, you hide and suck your thumb and your all better. Not DD2, you make a mistake; you used the wrong skill, you chose a wrong route, you don’t use recon on your enemies (middle mouse button BTW) or myriad of possible missteps you die. I like a game which is challenge and if you do too, you will love DD2. 
",1
138274463,855740,Surprisingly good for a game published by PlayWay S.A. They seem to have started to care about the quality of their games instead of just publishing whatever. Props.,1
138274214,855740,"Overall don't get this game unless it's on sale and you want to have some fun with ragdoll physics & a few other gimmicks. In my opinion the comedy isn't always there, and it feels strained after the first hour. Surprisingly didn't run into any bugs (other than maybe getting stuck for a moment on some geometry) in my 10 hours, really well done in that regard.

Gameplay-wise it's floaty/arcadey, the loop is simple yet fun, quests/missions are VERY simple.

Inventory management can be a nightmare, & Carl (an all AI) likes to get stuck, he can't fit through certain doors.

I HATE the reptilian eyes everyone has (its because the face has an indent for the eyes, and the eyes are just flat textures).

Unskippable dialog/cutscenes should be a sin in modern gaming. If you fail a mission you have to watch the entire cutscene again. 

Last I don't know why, but the mouse sensitivity in the options seems busted. With M&K anything above 5% sends your DPI into the sky, and on controller even with the sensitivity at 100% it feels extremely sluggish.",0
138274756,855740,Had a blast playing this! Not super long and the building for the most part is totally optional. Missing some small quality of life things but this is a fun game and worth 12-18 hours of entertainment!,1
138274023,1913890,"I realise building a game is hard and people invest a lot into making a game but sometimes you just gotta say No. and in so many ways, just no to this game. it's a pile of garbage.",0
138111884,2369100,"unfortunately, I cannot recommend this game.  The pieces are so small when the larger sizes are chosen that they are hard to see.  There doesn't seem to be a setting to increase the size of the screen. The black background also makes the puzzle pieces difficult to fit in, especially if they are a dark color themselves. With the of the laptop turned way up it is still difficult to distinguish pieces.I would recommend Jigsaw Puzzle Infinite instead because the puzzle pieces are easy to see,  the puzzle can be increased in size and the number of pieces at the larger numbers are still easy to distinguish.  And it is free.",0
138111686,2166020,"Quite a unique little RTS, excited to play more.

Only gripe so far is that the soundtrack is very repetitive, but that's definitely not a deal breaker.",1
138119820,1730650,"At least on Oculus Quest, controls are just hard to use and need some reworking. Zombies sneak up on you. I wouldn't recommend it.",0
138253441,1159690,haha train goes choo choo xD,1
138254715,1159690,"I think that the game's concept is really interesting and they've done a pretty good job of implementing it. I do have some annoyances with some of the game mechanics (like minefields, no difficulty slider, and no developer console <- especially that one), but this is an early access game. If the developers continue to work on it and fix and improve these issues then I think the game would be really fun. I'd still reccomend at least trying the demo to see if it's for you. (Also it works on Linux out-of-the-box on Kubuntu 22.04).",1
138250422,1730650,pretty good with friends 9/10,1
138250873,2262610,"Coffee, my best friend . . . .


C'est la vie",1
138253381,2369390,"Far cry is a dumb game. Which is a good thing.

I can just get into this game and be dumb and do dumb shit all day.  I love it.",1
138126941,1940340,"First expedition and already had a bug where despite only left clicking (not shifting obviously) on inventory items the game deleted them so I guess I'll go fuck myself and get another 2 dope trinkets and boss trophy
Edit:Where the fuck are the dungeons, please rename to surprisingly well lit road",0
138127183,1940340,An eternity of pain and rot. Heaven on earth.,0
138253794,1888860,"A very fun game to play with friends after you find how it works. Make sure to read tutorial and look on the map, before you start the game though because some things are a lot of confusing. 
I do believe the developers are working hard to address known issues, and I will give it another try in a few months after an update or two.
6/10

BTW watch out for the damn mines!!!!!",1
138371951,1742020,VTUBER FIGHTS HURTS HEAD,1
138374515,1925090,"For the moment I can't recommand this game... it's not finished... 
We'll see after a few patches...",0
138350413,2355750,Good game,1
138348299,2311190,:),1
138348008,2325900,you get sucked into it easily,1
138092804,2311190,how the fuck is this game similar to resident evil village?,0
138273697,1742020,"very fun very addicting 
",1
138274114,1742020,It's a fighting game with v-tubers!,1
138274215,1742020,"0 Guras out of a potential 1. Ayame is the best available substitute but definitely not a shark. 

9/10.only because surely Gura will be character 1 post release so I'm giving them the benefit of the doubt :)",1
138247873,669330,ist gut ja,1
138248342,669330,Pretty fun. Rounds are relatively quick and heavily emphasize countering compositions and placement,1
138248023,1159690,"I like the concept of Voidtrain, but as of the date of this review (May 5, 2023) I cannot recommend it.

I've played the game for a little over 5 hours and from what I've seen the game offers little variety and becomes boring quite quickly.

I'll do my best to give you an idea of the gameplay I've experienced so far:

You spend most of your time riding a train on a straight track through the ""Void"" while collecting resources floating in space near the track.  There is zero gravity in the environment except on and above the train platform (and within  the Train Stations you encounter along the way).  You are tethered to the train and can only venture out so far.  While riding the train, you may also encounter various Void creatures.  Some of them are harmless and provide a source of food.  Others will attack you or the train.  You can fight back using weapons you acquire during your travels.  You can also build various crafting stations on the train that allow you to craft items and resources, research new technology, and fortify the train.

Every so often, the train stops at a station where you can find resources, fight enemies, upgrade your train, and find clues about the world and story.

Gameplay so far has been driven by on-screen prompts to research and build the next level of technology and narrated events.  It's all very linear with little opportunity to make any decisions about how to progress.

The Train Stations have offered little variety so far.  I've encountered a handful so far and the layouts are mostly the same with a few minor variations.  There is a definite feeling of deja vu at each stop.

I know the game offers more than I've seen so far, but it's not interesting enough for me to want to continue - at least for now.

Overall the game just feels very basic and lacks excitement.  There needs to be a better sense of freedom and exploration.  I'm not sure how the developers could add that since the game is literally and figuratively ""on rails"".

My advice to the developers would be to add more variety to the outposts and add more things to do while travelling on the train.  Perhaps there is already more to it than I've seen, but  if there is it needs to be introduced earlier to maintain the player's interest.  I'd also shift the focus from simply telling players what to do next to letting them discover it on their own.  I read that there were plans to optionally disable the narrator and I think I'd also like to see the option to disable the ""quests"" that prompt you to build the next level of tech.  I'd like to feel like I have some level of control on how to progress rather than feeling like the game is just a series of checking off boxes.

I think the game is priced far too high.  I've gotten far more enjoyment and play time out of less expensive games like Valheim or 7 Days to Die.

Lastly, I've seen some criticism of other negative reviews.  A lot of people seem to believe that you shouldn't criticize an ""Early Access"" game.  However my review speaks to my feelings about the current state of the game and whether I'd recommend it right now.  I do plan on revisiting it again if there are more content updates but for now I'm moving on to other games.  I think it's a good concept but it needs to be fleshed out a bit more before it's worthy of my time.",0
138274477,1742020,a,1
138274356,1742020,Better then Tekken,1
